material_id,formula,tc,cif_path
mp-1218825,C1Cu1Sr2O5.35,0.0,data\structures\3DSC_CIFs\MP\mp-1218825.cif
mp-13154,C1Fe3,1.3,data\structures\3DSC_CIFs\MP\mp-13154.cif
mp-1079635,C1Ga1Mo2,3.9,data\structures\3DSC_CIFs\MP\mp-1079635.cif
mp-1206991,C1Ga1Ni3,0.0,data\structures\3DSC_CIFs\MP\mp-1206991.cif
mp-1224334,C1Hf0.6Nb0.4,4.5,data\structures\3DSC_CIFs\MP\mp-1224334.cif
mp-1224308,C1Hf0.5Mo0.5,3.4,data\structures\3DSC_CIFs\MP\mp-1224308.cif
mp-1224170,C1Hf0.6Zr0.4,0.0,data\structures\3DSC_CIFs\MP\mp-1224170.cif
mp-22156,C1Hf2In1,0.0,data\structures\3DSC_CIFs\MP\mp-22156.cif
mp-29056,C1In1La3,0.0,data\structures\3DSC_CIFs\MP\mp-29056.cif
mp-20315,C1In1Ti2,3.1,data\structures\3DSC_CIFs\MP\mp-20315.cif
mp-20004,C1In1Zr2,0.0,data\structures\3DSC_CIFs\MP\mp-20004.cif
mp-243,C1K1,0.55,data\structures\3DSC_CIFs\MP\mp-243.cif
mp-10611,C1La3Pb1,0.0,data\structures\3DSC_CIFs\MP\mp-10611.cif
mp-1206443,C1La3Sn1,0.0,data\structures\3DSC_CIFs\MP\mp-1206443.cif
mp-7159,C1La3Tl1,0.0,data\structures\3DSC_CIFs\MP\mp-7159.cif
mp-1220406,C1Mo0.5Nb0.5,13.1,data\structures\3DSC_CIFs\MP\mp-1220406.cif
mp-1217919,C1Mo0.6Ta0.4,9.18,data\structures\3DSC_CIFs\MP\mp-1217919.cif
mp-1221393,C1Mo0.6W0.4,11.3,data\structures\3DSC_CIFs\MP\mp-1221393.cif
mp-1220378,C1Mo0.75Nb0.25,13.1,data\structures\3DSC_CIFs\MP\mp-1220378.cif
mp-1217903,C1Mo0.8Ta0.2,8.7,data\structures\3DSC_CIFs\MP\mp-1217903.cif
mp-1190846,C1Mo3Re2,0.0,data\structures\3DSC_CIFs\MP\mp-1190846.cif
mp-631,C1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-631.cif
mp-2795,C1Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-2795.cif
mp-1217924,C1Nb0.5Ta0.5,11.1,data\structures\3DSC_CIFs\MP\mp-1217924.cif
mp-1220459,C1Nb0.8W0.2,13.2,data\structures\3DSC_CIFs\MP\mp-1220459.cif
mp-4384,C1Nb2S2,7.6,data\structures\3DSC_CIFs\MP\mp-4384.cif
mp-5443,C1Nb2Sn1,1.9666666665,data\structures\3DSC_CIFs\MP\mp-5443.cif
mp-16290,C1Ni3Zn1,0.0,data\structures\3DSC_CIFs\MP\mp-16290.cif
mp-20661,C1Pb1Ti2,0.0,data\structures\3DSC_CIFs\MP\mp-20661.cif
mp-16877,C1Re2W3,0.0,data\structures\3DSC_CIFs\MP\mp-16877.cif
mp-1009696,C1Rh1,2.5,data\structures\3DSC_CIFs\MP\mp-1009696.cif
mp-999259,C1Ru1,2.02,data\structures\3DSC_CIFs\MP\mp-999259.cif
mp-1147643,C1S1,148.35,data\structures\3DSC_CIFs\MP\mp-1147643.cif
mp-15661,C3Sc4,0.0,data\structures\3DSC_CIFs\MP\mp-15661.cif
mp-568656,C1Si1,1.45,data\structures\3DSC_CIFs\MP\mp-568656.cif
mp-1217826,C1Ta0.6W0.4,10.0,data\structures\3DSC_CIFs\MP\mp-1217826.cif
mp-1217904,C1Ta0.4Ti0.6,4.8,data\structures\3DSC_CIFs\MP\mp-1217904.cif
mp-1218023,C1Ta0.8W0.2,9.92,data\structures\3DSC_CIFs\MP\mp-1218023.cif
mp-1009848,C1Tc1,3.85,data\structures\3DSC_CIFs\MP\mp-1009848.cif
mp-1164,C1Th1,0.0,data\structures\3DSC_CIFs\MP\mp-1164.cif
mp-1216690,C1Ti0.5W0.5,6.7,data\structures\3DSC_CIFs\MP\mp-1216690.cif
mp-1217128,C1Ti0.8W0.2,0.0,data\structures\3DSC_CIFs\MP\mp-1217128.cif
mp-2489,C1U1,0.0,data\structures\3DSC_CIFs\MP\mp-2489.cif
mp-20648,C1V2,0.0,data\structures\3DSC_CIFs\MP\mp-20648.cif
mp-2034,C1W2,3.595,data\structures\3DSC_CIFs\MP\mp-2034.cif
mp-20181,C2Ce1,0.0,data\structures\3DSC_CIFs\MP\mp-20181.cif
mp-19741,C2Ce1Ni1,0.0,data\structures\3DSC_CIFs\MP\mp-19741.cif
mp-20937,C2Cr3,0.0,data\structures\3DSC_CIFs\MP\mp-20937.cif
mp-1018048,C2La1Ni1,2.89,data\structures\3DSC_CIFs\MP\mp-1018048.cif
mp-2238,C2Dy1,0.0,data\structures\3DSC_CIFs\MP\mp-2238.cif
mp-9544,C2Er1,0.0,data\structures\3DSC_CIFs\MP\mp-9544.cif
mp-1189998,C2Gd1,0.0,data\structures\3DSC_CIFs\MP\mp-1189998.cif
mp-2332,C2Ho1,0.0,data\structures\3DSC_CIFs\MP\mp-2332.cif
mp-6940,C2Ir1U2,0.0,data\structures\3DSC_CIFs\MP\mp-6940.cif
mp-15319,C2Lu1,3.33,data\structures\3DSC_CIFs\MP\mp-15319.cif
mp-1219523,C2Mo1Re1,3.8,data\structures\3DSC_CIFs\MP\mp-1219523.cif
mp-1102647,C2Na1,5.0,data\structures\3DSC_CIFs\MP\mp-1102647.cif
mp-1800,C2Nd1,0.0,data\structures\3DSC_CIFs\MP\mp-1800.cif
mp-1066566,C2Ni1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-1066566.cif
mp-1069004,C2Os1U2,0.0,data\structures\3DSC_CIFs\MP\mp-1069004.cif
mp-683,C2Pr1,0.0,data\structures\3DSC_CIFs\MP\mp-683.cif
mp-1069790,C2Rh1U2,0.0,data\structures\3DSC_CIFs\MP\mp-1069790.cif
mp-1068685,C2Pt1U2,1.47,data\structures\3DSC_CIFs\MP\mp-1068685.cif
mp-1069160,C2Ru1U2,0.0,data\structures\3DSC_CIFs\MP\mp-1069160.cif
mp-569335,C2Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-569335.cif
mp-7024,C2Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-7024.cif
mp-9545,C2Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-9545.cif
mp-1100,C2Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-1100.cif
mp-1196316,C3Cr7,0.0,data\structures\3DSC_CIFs\MP\mp-1196316.cif
mp-1104515,C4Fe1Lu2,0.0,data\structures\3DSC_CIFs\MP\mp-1104515.cif
mp-7085,C4Fe1Tm2,0.0,data\structures\3DSC_CIFs\MP\mp-7085.cif
mp-1103537,C4Fe1Y2,3.6,data\structures\3DSC_CIFs\MP\mp-1103537.cif
mp-1214610,C60Ca5,8.4,data\structures\3DSC_CIFs\MP\mp-1214610.cif
mp-1206211,C6Ca1,11.373571428571427,data\structures\3DSC_CIFs\MP\mp-1206211.cif
mp-1208630,C6Sr1,1.65,data\structures\3DSC_CIFs\MP\mp-1208630.cif
mp-1103975,C6Yb1,6.4975,data\structures\3DSC_CIFs\MP\mp-1103975.cif
mp-28930,C8K1,0.387,data\structures\3DSC_CIFs\MP\mp-28930.cif
mp-28861,C8Cs1,0.135,data\structures\3DSC_CIFs\MP\mp-28861.cif
mp-568643,C8Rb1,0.0241,data\structures\3DSC_CIFs\MP\mp-568643.cif
mp-510475,Cu2Y2O5,0.0,data\structures\3DSC_CIFs\MP\mp-510475.cif
mp-22106,Nd1Ni1O3,0.0,data\structures\3DSC_CIFs\MP\mp-22106.cif
mp-1222802,Cu1La1Nd0.85Th0.15O4,16.0,data\structures\3DSC_CIFs\MP\mp-1222802.cif
mp-1198573,Cu3Pb2Sr2Tb0.1Y0.9O8,0.0,data\structures\3DSC_CIFs\MP\mp-1198573.cif
mp-752673,Cu1Dy2O4,0.0,data\structures\3DSC_CIFs\MP\mp-752673.cif
mp-1100986,Cu1Tm2O4,0.0,data\structures\3DSC_CIFs\MP\mp-1100986.cif
mp-556575,Cu2Ga1Sr2Y1O7,0.0,data\structures\3DSC_CIFs\MP\mp-556575.cif
mp-1194240,Cu2Gd1Ru1Sr2O8,16.45,data\structures\3DSC_CIFs\MP\mp-1194240.cif
mp-4355,Ca0.1Ti1Y0.9O3,0.0,data\structures\3DSC_CIFs\MP\mp-4355.cif
mp-39689,Ca0.4La0.6Mn1O3,0.0,data\structures\3DSC_CIFs\MP\mp-39689.cif
mp-1208765,Ca0.3Cu2Ga1Sr2Tm0.7O7,40.0,data\structures\3DSC_CIFs\MP\mp-1208765.cif
mp-1208792,Ca0.2Cu2Pr0.8Sr2Tl1O7,38.0,data\structures\3DSC_CIFs\MP\mp-1208792.cif
mp-1218486,Cu2Sr2Tl1Y1O7,0.0,data\structures\3DSC_CIFs\MP\mp-1218486.cif
mp-5163,La1Rh1O3,0.0,data\structures\3DSC_CIFs\MP\mp-5163.cif
mp-1218546,Ca0.5Cu2Ga1Sr2Y0.5O7,35.0,data\structures\3DSC_CIFs\MP\mp-1218546.cif
mp-1218734,Ca0.47Cu3Pb2Sr2Y0.53O8,76.0,data\structures\3DSC_CIFs\MP\mp-1218734.cif
mp-1227099,Ca0.5Ti1Y0.5O3,0.0,data\structures\3DSC_CIFs\MP\mp-1227099.cif
mp-1218617,Ca0.5Cu3Ho0.5Pb2Sr2O8,75.56666667,data\structures\3DSC_CIFs\MP\mp-1218617.cif
mp-20824,Ca1Cu2Sr1.75Th0.25Tl1O7,51.6,data\structures\3DSC_CIFs\MP\mp-20824.cif
mp-620364,Ca1Cl1Cu1Sm1O3,0.0,data\structures\3DSC_CIFs\MP\mp-620364.cif
mp-1173221,Ca1Cu2Pb0.5Sr2Tl0.5O7,83.15,data\structures\3DSC_CIFs\MP\mp-1173221.cif
mp-4826,Ca1Cu1O2,0.0,data\structures\3DSC_CIFs\MP\mp-4826.cif
mp-1218458,Ca1.5Ru1Sr0.5O4,0.0,data\structures\3DSC_CIFs\MP\mp-1218458.cif
mp-23143,Ca2Cl2Cu1O2,0.0,data\structures\3DSC_CIFs\MP\mp-23143.cif
mp-1882,Ca1Cu5,0.0,data\structures\3DSC_CIFs\MP\mp-1882.cif
mp-541310,Ca1Ga1Ge1,0.0,data\structures\3DSC_CIFs\MP\mp-541310.cif
mp-11284,Ca1Ga2,0.0,data\structures\3DSC_CIFs\MP\mp-11284.cif
mp-1205360,Ca1Ge3,6.8,data\structures\3DSC_CIFs\MP\mp-1205360.cif
mp-11286,Ca1Hg1,1.6,data\structures\3DSC_CIFs\MP\mp-11286.cif
mp-863648,Ca1Hg3,1.6,data\structures\3DSC_CIFs\MP\mp-863648.cif
mp-1068653,Ca1Ir1Si3,3.3,data\structures\3DSC_CIFs\MP\mp-1068653.cif
mp-570436,Ca1Ir2,5.316666666666666,data\structures\3DSC_CIFs\MP\mp-570436.cif
mp-11644,Ca1Li2,13.0,data\structures\3DSC_CIFs\MP\mp-11644.cif
mp-2432,Ca1Mg2,0.0,data\structures\3DSC_CIFs\MP\mp-2432.cif
mp-8580,Ca1P2Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-8580.cif
mp-5157,Ca1P2Ru2,0.0,data\structures\3DSC_CIFs\MP\mp-5157.cif
mp-20034,Ca1Pb1,7.0,data\structures\3DSC_CIFs\MP\mp-20034.cif
mp-1097156,Ca1Pb1.2Tl1.8,2.8,data\structures\3DSC_CIFs\MP\mp-1097156.cif
mp-20549,Ca1Pb3,0.65,data\structures\3DSC_CIFs\MP\mp-20549.cif
mp-833,Ca1Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-833.cif
mp-1069604,Ca1Pt1Si3,2.3,data\structures\3DSC_CIFs\MP\mp-1069604.cif
mp-842,Ca1Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-842.cif
mp-4363,Ca3Rh4Sn13,7.601666666666667,data\structures\3DSC_CIFs\MP\mp-4363.cif
mp-571262,Ca1Rh2,5.78,data\structures\3DSC_CIFs\MP\mp-571262.cif
mp-1415,Ca1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-1415.cif
mp-1563,Ca1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1563.cif
mp-2700,Ca1Si1.9,1.35,data\structures\3DSC_CIFs\MP\mp-2700.cif
mp-2699,Ca1Si2.2,1.37,data\structures\3DSC_CIFs\MP\mp-2699.cif
mp-1205346,Ca1Si3,4.25,data\structures\3DSC_CIFs\MP\mp-1205346.cif
mp-4019,Ca1Ti1O3,0.0,data\structures\3DSC_CIFs\MP\mp-4019.cif
mp-526,Ca1Tl3,2.04,data\structures\3DSC_CIFs\MP\mp-526.cif
mp-1734,Ca1Zn5,0.0,data\structures\3DSC_CIFs\MP\mp-1734.cif
mp-5869,Ca2Cu1O3,0.0,data\structures\3DSC_CIFs\MP\mp-5869.cif
mp-1209020,Ca2Cu3Ga1Sr2O9,71.5,data\structures\3DSC_CIFs\MP\mp-1209020.cif
mp-510086,Ca2In1N1,0.6,data\structures\3DSC_CIFs\MP\mp-510086.cif
mp-557195,Ca2K1Nb3O10,1.0,data\structures\3DSC_CIFs\MP\mp-557195.cif
mp-1214093,Ca2Pt3Si5,1.3,data\structures\3DSC_CIFs\MP\mp-1214093.cif
mp-554638,Ca2Ru2O7,0.0,data\structures\3DSC_CIFs\MP\mp-554638.cif
mp-2517,Ca2Si1,0.0,data\structures\3DSC_CIFs\MP\mp-2517.cif
mp-1200470,Ca3Co4Sn13,5.75,data\structures\3DSC_CIFs\MP\mp-1200470.cif
mp-1202780,Ca3Ge13Ir4,1.7,data\structures\3DSC_CIFs\MP\mp-1202780.cif
mp-1201179,Ca3Ge13Rh4,2.1,data\structures\3DSC_CIFs\MP\mp-1201179.cif
mp-1095240,Ca3Ge4Ir4,1.7,data\structures\3DSC_CIFs\MP\mp-1095240.cif
mp-1200211,Ca3Ir4Sn13,6.935,data\structures\3DSC_CIFs\MP\mp-1200211.cif
mp-1214003,Ca4Cl4Cu3Sm2O8,0.0,data\structures\3DSC_CIFs\MP\mp-1214003.cif
mp-1214426,Ca4Pb19Rh6,3.3,data\structures\3DSC_CIFs\MP\mp-1214426.cif
mp-849086,Cu1S2,1.5325,data\structures\3DSC_CIFs\MP\mp-849086.cif
mp-2000,Cu1Se2,2.22375,data\structures\3DSC_CIFs\MP\mp-2000.cif
mp-1183720,Cd0.18Sn0.72,3.65,data\structures\3DSC_CIFs\MP\mp-1183720.cif
mp-979269,Cd0.18Tl0.82,2.54,data\structures\3DSC_CIFs\MP\mp-979269.cif
mp-1094763,Cd0.2Mg0.08,0.0,data\structures\3DSC_CIFs\MP\mp-1094763.cif
mp-30488,Cd0.3Hg0.7,1.7,data\structures\3DSC_CIFs\MP\mp-30488.cif
mp-978274,Cd0.5Mg0.5,0.0,data\structures\3DSC_CIFs\MP\mp-978274.cif
mp-1094694,Cd0.6Mg0.4,0.016,data\structures\3DSC_CIFs\MP\mp-1094694.cif
mp-30491,Cd0.8Mg0.2,0.185,data\structures\3DSC_CIFs\MP\mp-30491.cif
mp-94,Cd1,0.52414,data\structures\3DSC_CIFs\MP\mp-94.cif
mp-1201591,Cd11La1,0.0,data\structures\3DSC_CIFs\MP\mp-1201591.cif
mp-1104677,Cd1Mo6S8,1.8,data\structures\3DSC_CIFs\MP\mp-1104677.cif
mp-1103966,Cd1Mo6Se8,2.4,data\structures\3DSC_CIFs\MP\mp-1103966.cif
mp-1132,Cd1O1,0.0,data\structures\3DSC_CIFs\MP\mp-1132.cif
mp-1183726,Cd1Sn1,3.65,data\structures\3DSC_CIFs\MP\mp-1183726.cif
mp-568564,Cd1V3,0.0,data\structures\3DSC_CIFs\MP\mp-568564.cif
mp-5950,Cd2Os2O7,0.0,data\structures\3DSC_CIFs\MP\mp-5950.cif
mp-16783,Cd2Re2O7.1,1.0,data\structures\3DSC_CIFs\MP\mp-16783.cif
mp-1203422,Cd6Na1,0.0,data\structures\3DSC_CIFs\MP\mp-1203422.cif
mp-1206485,La1Pt1Si1,3.8333333333333335,data\structures\3DSC_CIFs\MP\mp-1206485.cif
mp-633,La2Sn5,5.4,data\structures\3DSC_CIFs\MP\mp-633.cif
mp-4158,Cu1Nd1.8O4,31.3,data\structures\3DSC_CIFs\MP\mp-4158.cif
mp-3388,Ru2Si2U1,1.231538462,data\structures\3DSC_CIFs\MP\mp-3388.cif
mp-4181,Cu1Pr2O4,0.0,data\structures\3DSC_CIFs\MP\mp-4181.cif
mp-1105939,Ge12Pr1Pt4,7.876,data\structures\3DSC_CIFs\MP\mp-1105939.cif
mp-15727,La1P12Ru4,6.923333333,data\structures\3DSC_CIFs\MP\mp-15727.cif
mp-2019,La1Ru2,3.802666666666666,data\structures\3DSC_CIFs\MP\mp-2019.cif
mp-4210,Cu1Sm2O4,0.0,data\structures\3DSC_CIFs\MP\mp-4210.cif
mp-22306,Ce0.15Cu1Eu1.85O4,7.75,data\structures\3DSC_CIFs\MP\mp-22306.cif
mp-676060,Cu1Gd2O4,0.0,data\structures\3DSC_CIFs\MP\mp-676060.cif
mp-20972,Ce0.225Co1In5Yb0.775,0.0,data\structures\3DSC_CIFs\MP\mp-20972.cif
mp-1222913,Ce0.7La0.3Ru2,2.134,data\structures\3DSC_CIFs\MP\mp-1222913.cif
mp-1218607,Ce0.5Cu2Nb1Nd1.5Sr2O10,25.05,data\structures\3DSC_CIFs\MP\mp-1218607.cif
mp-1218787,Ce0.5Cu2Ru1Sr2Y1.5O10,0.0,data\structures\3DSC_CIFs\MP\mp-1218787.cif
mp-1190040,Ce1Ge12Pt4,0.0,data\structures\3DSC_CIFs\MP\mp-1190040.cif
mp-1218883,Ce1Cu2Eu1Ru1Sr2O10,0.0,data\structures\3DSC_CIFs\MP\mp-1218883.cif
mp-1214027,Ce0.805Ru0.195,0.0,data\structures\3DSC_CIFs\MP\mp-1214027.cif
mp-19961,Ce1Co1In5,2.254714285714285,data\structures\3DSC_CIFs\MP\mp-19961.cif
mp-607,Ce1Ru2,6.000055555555556,data\structures\3DSC_CIFs\MP\mp-607.cif
mp-1207119,Ce1Pt3Si1,0.6773,data\structures\3DSC_CIFs\MP\mp-1207119.cif
mp-5452,Ce1Cu2Si2,0.6453888888888889,data\structures\3DSC_CIFs\MP\mp-5452.cif
mp-20294,Ce1In5Rh1,1.652222222,data\structures\3DSC_CIFs\MP\mp-20294.cif
mp-567332,Ce1,1.7,data\structures\3DSC_CIFs\MP\mp-567332.cif
mp-20975,Ce1In5Ir1,0.770428571,data\structures\3DSC_CIFs\MP\mp-20975.cif
mp-1068906,Ce1Ir1Si3,1.54625,data\structures\3DSC_CIFs\MP\mp-1068906.cif
mp-1112,Ce1Co2,1.058,data\structures\3DSC_CIFs\MP\mp-1112.cif
mp-21116,Ce1Co1Ge3,0.6866666666666666,data\structures\3DSC_CIFs\MP\mp-21116.cif
mp-672238,Ce1Cu1Sb2,0.0,data\structures\3DSC_CIFs\MP\mp-672238.cif
mp-20173,Ce1Cu2Ge2,1.32,data\structures\3DSC_CIFs\MP\mp-20173.cif
mp-581942,Ce1Cu6,0.0,data\structures\3DSC_CIFs\MP\mp-581942.cif
mp-711,Ce1Ga6,0.0,data\structures\3DSC_CIFs\MP\mp-711.cif
mp-1188948,Ce1Ge1Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-1188948.cif
mp-3325,Ce1Ge2Ni2,0.216666667,data\structures\3DSC_CIFs\MP\mp-3325.cif
mp-13122,Ce1Ge3Ir1,0.805,data\structures\3DSC_CIFs\MP\mp-13122.cif
mp-1205748,Ce1Ge3Ni1,0.455,data\structures\3DSC_CIFs\MP\mp-1205748.cif
mp-20369,Ce1In3,0.1733333333333333,data\structures\3DSC_CIFs\MP\mp-20369.cif
mp-1078439,Ce1In7Pt2,2.1,data\structures\3DSC_CIFs\MP\mp-1078439.cif
mp-582,Ce1Ir2,0.0,data\structures\3DSC_CIFs\MP\mp-582.cif
mp-1191930,Ce1Ir3,3.37,data\structures\3DSC_CIFs\MP\mp-1191930.cif
mp-30507,Ce1Ir5,1.82,data\structures\3DSC_CIFs\MP\mp-30507.cif
mp-38564,Ce1Mo6S8,0.0,data\structures\3DSC_CIFs\MP\mp-38564.cif
mp-2493,Ce1N0.87,0.0,data\structures\3DSC_CIFs\MP\mp-2493.cif
mp-22539,Ce1Ni1Sb2,0.0,data\structures\3DSC_CIFs\MP\mp-22539.cif
mp-1654,Ce1Ni2,0.0,data\structures\3DSC_CIFs\MP\mp-1654.cif
mp-1102302,Ce1Os2,0.0,data\structures\3DSC_CIFs\MP\mp-1102302.cif
mp-10069,Ce1P12Ru4,0.0,data\structures\3DSC_CIFs\MP\mp-10069.cif
mp-1207218,Ce1P2Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-1207218.cif
mp-1079881,Ce1Pd1Sb2,0.0,data\structures\3DSC_CIFs\MP\mp-1079881.cif
mp-3826,Ce1Pd2Si2,0.421,data\structures\3DSC_CIFs\MP\mp-3826.cif
mp-1072580,Ce1Pt1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-1072580.cif
mp-3284,Ce1Pt1Si2,0.14,data\structures\3DSC_CIFs\MP\mp-3284.cif
mp-2109,Ce1Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-2109.cif
mp-11318,Ce1Pt3,0.0,data\structures\3DSC_CIFs\MP\mp-11318.cif
mp-542777,Ce1Pt5,0.0,data\structures\3DSC_CIFs\MP\mp-542777.cif
mp-1070394,Ce1Rh1Si3,0.94,data\structures\3DSC_CIFs\MP\mp-1070394.cif
mp-12374,Ce1Rh1Sn1,0.0,data\structures\3DSC_CIFs\MP\mp-12374.cif
mp-951,Ce1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-951.cif
mp-4090,Ce1Rh2Si2,0.3566666666666667,data\structures\3DSC_CIFs\MP\mp-4090.cif
mp-30043,Ce1Ru3Si2,1.25,data\structures\3DSC_CIFs\MP\mp-30043.cif
mp-1189811,Ce1Ru4Sb12,0.0,data\structures\3DSC_CIFs\MP\mp-1189811.cif
mp-1096,Ce3S4,0.0,data\structures\3DSC_CIFs\MP\mp-1096.cif
mp-1898,Ce1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-1898.cif
mp-1911,Ce1Sn3,0.0,data\structures\3DSC_CIFs\MP\mp-1911.cif
mp-19989,Ce2Co1In8,0.4,data\structures\3DSC_CIFs\MP\mp-19989.cif
mp-1213960,Ce2Ge5Ni3,0.22,data\structures\3DSC_CIFs\MP\mp-1213960.cif
mp-1207157,Ce2In8Ir1,0.0,data\structures\3DSC_CIFs\MP\mp-1207157.cif
mp-1102172,Ce2In8Pd1,0.69,data\structures\3DSC_CIFs\MP\mp-1102172.cif
mp-1206465,Ce2In8Rh1,0.8125,data\structures\3DSC_CIFs\MP\mp-1206465.cif
mp-1105703,Ce2Ir3Si5,0.0,data\structures\3DSC_CIFs\MP\mp-1105703.cif
mp-1213852,Ce2Pd3Si5,0.0,data\structures\3DSC_CIFs\MP\mp-1213852.cif
mp-1188214,Ce2Rh3Si5,0.0,data\structures\3DSC_CIFs\MP\mp-1188214.cif
mp-20973,Ce2S3,0.0,data\structures\3DSC_CIFs\MP\mp-20973.cif
mp-1204084,Ce3Ge13Ru4,0.0,data\structures\3DSC_CIFs\MP\mp-1204084.cif
mp-21597,Ce3Ge2Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-21597.cif
mp-1103548,Ce3Pd4Si4,0.0,data\structures\3DSC_CIFs\MP\mp-1103548.cif
mp-1198582,Ce3Ru4Sn13,0.0,data\structures\3DSC_CIFs\MP\mp-1198582.cif
mp-387,Ce4Sb3,0.0,data\structures\3DSC_CIFs\MP\mp-387.cif
mp-541911,Cl0.7Hf1N1,24.0,data\structures\3DSC_CIFs\MP\mp-541911.cif
mp-568592,Cl1N1Zr1,13.0,data\structures\3DSC_CIFs\MP\mp-568592.cif
mp-1218869,Cl1Cu2Pb2Ru1Sr2O8,0.0,data\structures\3DSC_CIFs\MP\mp-1218869.cif
mp-1147678,Cl1Cu2Sr3O5,70.0,data\structures\3DSC_CIFs\MP\mp-1147678.cif
mp-1218799,Cl1Cu3Pb3Sr3O8,0.0,data\structures\3DSC_CIFs\MP\mp-1218799.cif
mp-1220765,Cl1Hf1N1Na0.29,19.0,data\structures\3DSC_CIFs\MP\mp-1220765.cif
mp-1222362,Cl1Li0.18N1Zr1,11.6,data\structures\3DSC_CIFs\MP\mp-1222362.cif
mp-1220939,Cl1N1Na0.16Ti1,14.0,data\structures\3DSC_CIFs\MP\mp-1220939.cif
mp-27850,Cl1N1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-27850.cif
mp-1070735,Fe2K0.8Se1.96,29.5,data\structures\3DSC_CIFs\MP\mp-1070735.cif
mp-15613,Cu1Rh2S4,4.745,data\structures\3DSC_CIFs\MP\mp-15613.cif
mp-30871,Sn1Ta3,6.886666666666667,data\structures\3DSC_CIFs\MP\mp-30871.cif
mp-20311,Fe1Se0.99,6.99,data\structures\3DSC_CIFs\MP\mp-20311.cif
mp-29240,La1Ru3Si2,7.138571428571429,data\structures\3DSC_CIFs\MP\mp-29240.cif
mp-328,Ni40Zr60,2.31,data\structures\3DSC_CIFs\MP\mp-328.cif
mp-1208254,Co0.15Ti0.85,3.8,data\structures\3DSC_CIFs\MP\mp-1208254.cif
mp-1769,Pd49.75Sb50V0.25,1.13,data\structures\3DSC_CIFs\MP\mp-1769.cif
mp-542170,Ir4Lu5Si10,3.82,data\structures\3DSC_CIFs\MP\mp-542170.cif
mp-7226,Ni0.22V0.78,0.35,data\structures\3DSC_CIFs\MP\mp-7226.cif
mp-1215379,Co0.7Ni0.3Zr2,5.14,data\structures\3DSC_CIFs\MP\mp-1215379.cif
mp-30562,Co1Sc2,0.0,data\structures\3DSC_CIFs\MP\mp-30562.cif
mp-1226002,Co0.44Mo0.56,13.0,data\structures\3DSC_CIFs\MP\mp-1226002.cif
mp-1187429,Co0.5Fe0.5Ti1,3.3,data\structures\3DSC_CIFs\MP\mp-1187429.cif
mp-1215368,Co0.5Fe0.5Zr2,1.26,data\structures\3DSC_CIFs\MP\mp-1215368.cif
mp-1217989,Co0.5Ni0.5Ta2,0.91,data\structures\3DSC_CIFs\MP\mp-1217989.cif
mp-1216439,Co0.5Ni0.5V3,0.0,data\structures\3DSC_CIFs\MP\mp-1216439.cif
mp-1216457,Co0.5Rh0.5V3,0.0,data\structures\3DSC_CIFs\MP\mp-1216457.cif
mp-1215345,Co0.75Cu0.25Zr2,4.89,data\structures\3DSC_CIFs\MP\mp-1215345.cif
mp-1274783,Co1La0.85Sr1.15O4,0.0,data\structures\3DSC_CIFs\MP\mp-1274783.cif
mp-628,Co40Zr60,0.0,data\structures\3DSC_CIFs\MP\mp-628.cif
mp-1206185,Co1Ga5Pu0.9U0.1,8.4,data\structures\3DSC_CIFs\MP\mp-1206185.cif
mp-582635,Co1U6,2.358,data\structures\3DSC_CIFs\MP\mp-582635.cif
mp-1080107,Co1U1,1.7,data\structures\3DSC_CIFs\MP\mp-1080107.cif
mp-1585,Co1V3,0.0,data\structures\3DSC_CIFs\MP\mp-1585.cif
mp-54,Co1,0.0,data\structures\3DSC_CIFs\MP\mp-54.cif
mp-1215478,Co1.5V0.5Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-1215478.cif
mp-3925,Co2Cu1S4,2.6,data\structures\3DSC_CIFs\MP\mp-3925.cif
mp-4732,Co1Ga5Np0.1U0.9,7.2,data\structures\3DSC_CIFs\MP\mp-4732.cif
mp-1025325,Co1Ga5Np1,0.0,data\structures\3DSC_CIFs\MP\mp-1025325.cif
mp-20671,Co1Ge1U1,0.5995,data\structures\3DSC_CIFs\MP\mp-20671.cif
